Step,Tension_Force_1,Tension_Force_2,Tension_Force_3,Tension_Force_4,Tension_Force_5,Tension_Force_6,Tension_Force_7,Tension_Force_8,Tension_Force_9,Tension_Force_10,Tension_Force_11,Tension_Force_12,Tension_Force_13,Tension_Force_14,Tension_Force_15,Tension_Force_16,Tension_Force_17,Tension_Force_18,Tension_Force_19,Tension_Force_20,Tension_Force_21,Tension_Force_22,Tension_Force_23,Tension_Force_24
314,1.0,-0.057341397,1.0,0.29784238,-1.0,0.463879,-0.6557052,1.0,-1.0,1.0,0.09371628,1.0,-1.0,-1.0,-1.0,0.8279388,1.0,1.0,1.0,0.55245286,-0.24979049,-1.0,-1.0,-1.0
315,1.0,-0.9963805,1.0,-0.7541916,-1.0,-0.8303439,-0.5580374,1.0,-1.0,1.0,0.5777013,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.35865247,-0.6880707,-1.0,-1.0,-1.0
316,1.0,-0.24047607,1.0,-1.0,-1.0,-0.3633461,0.4874201,1.0,-1.0,1.0,-0.18748777,1.0,-1.0,-1.0,-1.0,0.9386778,1.0,0.32727984,1.0,1.0,-0.93781334,-1.0,-1.0,-1.0
317,1.0,-1.0,1.0,-1.0,-1.0,-0.8481648,-0.56843674,1.0,-1.0,1.0,0.86974597,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.42238224,-0.3101688,-1.0,-1.0,-1.0
318,1.0,-1.0,1.0,0.16725062,-1.0,-1.0,-0.1346272,1.0,-1.0,1.0,0.2284161,1.0,-0.51033944,-1.0,-1.0,1.0,1.0,1.0,1.0,0.20080984,-0.23140961,-1.0,-1.0,-1.0
319,1.0,-1.0,1.0,-0.32295018,-0.8425068,-1.0,1.0,1.0,-1.0,1.0,-0.45847702,1.0,0.15818626,-1.0,-0.29912797,1.0,1.0,0.19986793,1.0,0.96346307,-0.4645341,-1.0,-1.0,-1.0
320,1.0,-1.0,0.6679607,-0.8301229,-0.86701614,-1.0,1.0,1.0,-1.0,1.0,-0.62705815,1.0,-0.5119278,-1.0,0.22736856,1.0,1.0,0.49371472,1.0,1.0,0.9961852,-1.0,-1.0,-0.941162
321,1.0,-1.0,1.0,-0.6572153,-0.82513136,-1.0,1.0,1.0,-1.0,1.0,-0.6977131,1.0,1.0,-1.0,-0.7629386,0.69260514,1.0,0.6102607,1.0,1.0,-0.8633054,-1.0,-1.0,-0.92189074
322,1.0,-1.0,1.0,-0.239518,-0.3389477,-1.0,1.0,1.0,-1.0,1.0,-0.018185869,1.0,0.30785102,-1.0,-0.45042732,1.0,1.0,0.9005914,1.0,0.13513279,-0.2627346,-1.0,-1.0,-1.0
323,1.0,-1.0,0.53682035,-0.3907135,0.79877305,-1.0,0.6870884,1.0,-1.0,1.0,-0.6739104,1.0,0.44953763,-1.0,0.11727446,1.0,1.0,0.41328326,1.0,0.11758136,0.20758373,-1.0,-1.0,-1.0
324,1.0,-0.75628704,1.0,-0.035298944,1.0,-1.0,1.0,1.0,-0.583091,1.0,-1.0,1.0,0.29192215,-1.0,0.5702946,0.584371,1.0,-0.31226715,1.0,0.39510214,-0.54099077,-1.0,-1.0,-1.0
325,1.0,-0.06368047,1.0,-0.49230456,1.0,-1.0,1.0,1.0,-0.2250453,1.0,-1.0,1.0,0.65055394,-1.0,0.71745694,0.62032473,1.0,-0.12820134,1.0,-0.28227454,0.39377564,-1.0,-1.0,-1.0
326,1.0,1.0,1.0,-0.0070673376,1.0,-0.78893036,1.0,1.0,-1.0,1.0,-1.0,0.0633893,1.0,-1.0,1.0,-0.08234957,1.0,-0.29937991,1.0,-1.0,0.7716627,-1.0,-1.0,-0.9557905
327,1.0,1.0,1.0,1.0,1.0,-0.13098694,1.0,1.0,-0.88848317,1.0,-1.0,-0.2305597,0.8095524,-1.0,1.0,-0.37382105,1.0,-1.0,0.93424046,-1.0,1.0,-1.0,-1.0,-0.6235701
328,1.0,1.0,1.0,1.0,1.0,0.10042226,1.0,1.0,-0.23778316,1.0,-1.0,-0.62930083,0.9577423,-1.0,1.0,-0.43595877,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.99352825
329,1.0,1.0,1.0,1.0,1.0,0.009187724,1.0,1.0,0.19184044,1.0,-1.0,-0.7384805,0.65338284,-1.0,1.0,-0.6921958,1.0,-1.0,0.94012415,-1.0,1.0,-1.0,-1.0,-0.8655002
330,1.0,0.7619609,1.0,1.0,1.0,-0.9070556,1.0,1.0,0.50999665,1.0,-1.0,0.51052845,0.7742789,-1.0,1.0,0.4339287,1.0,-1.0,0.02722457,-1.0,1.0,-0.5236528,-1.0,-0.6734997
331,1.0,0.35540023,1.0,1.0,1.0,-0.6611637,1.0,1.0,0.45220396,1.0,-1.0,1.0,-0.5865312,-1.0,1.0,0.17765889,1.0,-1.0,0.30617067,-1.0,1.0,-0.27838624,-1.0,-0.19968641
332,1.0,0.69326675,1.0,-0.32604498,1.0,-1.0,1.0,1.0,-0.070566624,1.0,-1.0,1.0,-0.065161526,-1.0,1.0,-0.35027322,1.0,0.82708395,0.7511022,-1.0,1.0,-0.17069687,-1.0,-1.0
333,1.0,0.8424134,1.0,-1.0,1.0,-1.0,1.0,1.0,0.518389,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.81731975,1.0,1.0,0.5114186,-1.0,1.0,-0.22105023,-1.0,-0.93920875
334,1.0,0.48382252,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.88308483,-1.0,1.0,-1.0,1.0,0.5971856,0.23547554,-1.0,0.44738942,-0.15436088,-1.0,-0.8645283
335,1.0,0.40470824,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.9583686,-1.0,1.0,-1.0,1.0,-0.096012294,-0.6696353,-1.0,0.61608696,0.45812488,-1.0,-1.0
336,1.0,0.06578636,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,0.4193062,0.0023038685,-1.0,-0.073794305,0.12010698,-1.0,-0.65516436
337,1.0,0.42175853,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.9374959,-1.0,1.0,-1.0,1.0,0.010478824,-0.7063663,-1.0,0.026346743,1.0,-1.0,-1.0
338,1.0,1.0,1.0,-1.0,1.0,-0.15102601,1.0,1.0,1.0,1.0,-1.0,0.31753397,-0.29694957,-1.0,1.0,-1.0,1.0,-0.26118913,-0.6784009,-1.0,-1.0,-1.0,-1.0,-1.0
339,1.0,1.0,1.0,-1.0,1.0,-0.66384333,1.0,1.0,1.0,1.0,-1.0,0.29440624,1.0,-1.0,1.0,-0.32888243,1.0,-0.561607,-1.0,-1.0,-0.14557466,-0.37838686,-1.0,-0.4668615
340,1.0,1.0,1.0,-1.0,1.0,-0.15111172,1.0,1.0,0.39735445,1.0,-1.0,0.8887075,1.0,-1.0,1.0,-0.34624383,1.0,-0.8271026,-1.0,-1.0,0.35038516,0.11098878,-1.0,-0.2217933
341,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.8775847,1.0,-1.0,1.0,1.0,-1.0,1.0,-0.5790783,1.0,-0.76350206,-1.0,-1.0,0.028383791,-0.4624285,-1.0,-1.0
342,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-0.15916315,1.0,-1.0,0.62850213,1.0,-1.0,1.0,-1.0,1.0,-0.5737431,-1.0,-1.0,0.19049826,0.5047981,-1.0,-0.45365727
343,1.0,1.0,1.0,-1.0,1.0,1.0,0.9237063,1.0,0.49613628,1.0,-1.0,0.754877,1.0,-1.0,1.0,-0.64913416,0.34047827,-0.889575,-1.0,-1.0,-0.32695788,0.59290737,-1.0,-0.82641083
344,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.20814988,1.0,-1.0,-0.67648137,1.0,-1.0,1.0,-1.0,1.0,-0.58066404,-1.0,-1.0,-1.0,-0.60295844,-1.0,-0.67706317
345,1.0,1.0,0.7831264,-1.0,1.0,0.262829,1.0,0.99613357,-0.8142967,0.25101775,-1.0,-1.0,1.0,-1.0,1.0,-0.29125342,1.0,-1.0,-1.0,-1.0,-0.5429794,-0.25287563,-1.0,0.05204398
346,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.94022983,-1.0,-0.25886148,1.0,-1.0,1.0,-0.35975906,1.0,-1.0,-1.0,-1.0,-0.8922029,-1.0,-1.0,0.2229253
347,1.0,1.0,1.0,-1.0,1.0,-0.14450943,1.0,1.0,-0.38745973,0.8934521,-1.0,-1.0,1.0,-1.0,1.0,-0.7820661,1.0,-1.0,-1.0,-1.0,-0.89600664,-1.0,-1.0,0.6327219
348,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.40851972,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.6263838,1.0,-1.0,-1.0,-1.0,-0.7107155,-1.0,-1.0,0.10437883
349,1.0,1.0,1.0,-1.0,1.0,0.6459279,1.0,1.0,0.4171262,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.11452052,1.0,-1.0,-1.0,-1.0,-0.81530935,-1.0,-1.0,-0.0660634
350,1.0,1.0,1.0,-1.0,1.0,0.57752717,1.0,1.0,0.6249926,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.085710794,1.0,-1.0,-1.0,-1.0,-0.30312556,-1.0,-1.0,-0.26511478
351,1.0,1.0,1.0,-1.0,1.0,0.52098435,1.0,1.0,0.8558558,1.0,-1.0,-1.0,1.0,-1.0,1.0,-0.0041946173,1.0,-1.0,-1.0,-1.0,-0.29383165,-1.0,-1.0,-0.2327472
352,1.0,1.0,1.0,-1.0,1.0,0.47699088,1.0,1.0,-0.008227915,1.0,-1.0,-0.8984134,1.0,-1.0,1.0,-0.16312176,1.0,-1.0,-0.70495546,-1.0,-0.74812645,-1.0,-1.0,0.3162278
353,1.0,1.0,1.0,-0.9223755,1.0,0.74182034,1.0,1.0,-0.38612255,1.0,-1.0,-0.66365343,1.0,-1.0,1.0,-0.4807615,1.0,-1.0,-0.39618704,-1.0,-0.6678887,-1.0,-1.0,-0.1723218
354,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.5493501,1.0,-1.0,1.0,-0.50131357,1.0,-1.0,-0.823931,-1.0,-1.0,-1.0,-1.0,-0.24191236
355,1.0,1.0,0.74513453,-0.018142655,1.0,0.7063544,1.0,1.0,-1.0,1.0,-1.0,0.04101789,1.0,-1.0,1.0,-0.9758462,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.51085746
356,1.0,1.0,1.0,-0.056891277,1.0,0.5089377,1.0,1.0,-1.0,1.0,-1.0,0.87501323,1.0,-1.0,1.0,-0.876433,1.0,-1.0,-0.92888784,-1.0,-1.0,-1.0,-1.0,-0.3317095
357,1.0,1.0,0.59068555,0.47049803,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.25298727,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.062028296
358,1.0,1.0,1.0,0.90050477,1.0,0.831211,1.0,0.86021626,-1.0,1.0,-1.0,1.0,0.85673344,-1.0,1.0,-0.7784935,1.0,-1.0,-0.46702042,-1.0,-1.0,-1.0,-1.0,-0.17231739
359,1.0,1.0,1.0,1.0,1.0,0.9728476,1.0,1.0,-1.0,1.0,-1.0,-0.4378047,0.57552415,-1.0,1.0,-0.9027896,1.0,-1.0,-0.23858604,-0.75619155,-0.39262408,-1.0,-1.0,-0.9294419
360,1.0,1.0,-0.29311752,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.13052982,1.0,0.35156164,1.0,-1.0,1.0,-1.0,0.35995016,-1.0,-1.0,-1.0,-1.0,-1.0
361,1.0,1.0,-0.17410268,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.888343,1.0,-0.78519577,1.0,-1.0,1.0,-1.0,-0.7008538,-1.0,-1.0,-1.0,-1.0,-0.14744675
362,0.51701176,1.0,0.16342555,0.5153237,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-0.13423482,1.0,0.1970652,1.0,-0.46968004,1.0,-1.0,0.033349156,-1.0,-1.0,-1.0,-1.0,-0.23417294
363,1.0,1.0,-0.1852801,0.96575016,1.0,1.0,1.0,1.0,-0.89476836,1.0,-1.0,-0.056549966,1.0,0.3310953,1.0,-0.957571,1.0,-1.0,-0.34445837,-1.0,-1.0,-1.0,-1.0,-0.1634934
364,1.0,1.0,-0.21919124,0.95069426,1.0,1.0,1.0,1.0,-0.7783934,1.0,-1.0,-0.8839693,1.0,0.06037089,1.0,-0.9035177,1.0,-1.0,-0.38284722,-1.0,-1.0,-1.0,-1.0,0.6660762
365,1.0,1.0,0.46710187,0.9068467,1.0,1.0,1.0,1.0,-0.8691671,1.0,-1.0,-0.3554098,1.0,0.0028564595,1.0,-0.46332982,1.0,-1.0,-0.24236181,-1.0,-1.0,-1.0,-1.0,0.3470919
366,1.0,1.0,0.38951844,0.26835996,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.7082633,1.0,-0.32979384,1.0,-1.0,1.0,-1.0,0.35692444,-1.0,-1.0,-1.0,-1.0,-0.6659652
367,1.0,1.0,-0.04679419,0.9121614,1.0,1.0,1.0,1.0,-0.56007206,1.0,-1.0,0.53308964,1.0,0.12630889,1.0,-0.52220726,1.0,-1.0,0.1357849,-1.0,-1.0,-1.0,-1.0,-0.7106514
368,1.0,1.0,0.09156756,0.9023579,1.0,1.0,1.0,1.0,-0.5898695,1.0,-1.0,0.74899626,1.0,0.09222922,1.0,-0.9513457,1.0,-1.0,0.42827618,-1.0,-1.0,-1.0,-1.0,-0.4715346
369,1.0,1.0,0.171714,0.8842576,1.0,1.0,1.0,1.0,-0.8497722,1.0,-1.0,0.6053382,1.0,0.040479507,1.0,-0.9205804,1.0,-1.0,0.25230625,-1.0,-1.0,-1.0,-1.0,-0.55189085
370,1.0,1.0,-0.056956843,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.5138091,1.0,0.3207043,1.0,-1.0,1.0,-1.0,0.58563185,-1.0,-1.0,-1.0,-1.0,-0.51751816
371,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.066432625,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.85209596,-1.0,0.17354167
372,1.0,1.0,-1.0,0.78965706,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.27611285,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.8391739,-1.0,0.46742713
373,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.4383785,1.0,1.0,1.0,-1.0,0.9883399,-1.0,1.0,-0.91256297,-1.0,-0.5998564,-1.0,0.3510877
374,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.46207124,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.4308262,-1.0,0.19037974
375,1.0,1.0,-1.0,0.992001,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.30798644,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-0.23513849,-1.0,0.508366
376,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-0.23069237,0.34648073,1.0,1.0,1.0,-1.0,0.534507,-1.0,1.0,-1.0,-1.0,-0.35111952,-1.0,0.08629263
377,1.0,1.0,-0.715306,1.0,1.0,1.0,0.5223284,1.0,-1.0,1.0,0.7024989,0.3595099,1.0,1.0,1.0,-1.0,0.120713025,-1.0,1.0,-1.0,-1.0,0.28411114,-1.0,0.32172716
378,1.0,1.0,-1.0,1.0,0.021859169,1.0,-0.02783665,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.9339019,-1.0,1.0,-1.0,-1.0,-0.13981105,-1.0,-0.151708
379,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,0.9365284,1.0,1.0,-1.0,-0.9627316,-1.0,0.9191412,-1.0,-1.0,0.48076648,-1.0,-0.019690866
380,0.78428197,0.67052805,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.09936795,-1.0,-1.0,1.0,-0.68747056,-1.0
381,0.5956745,0.45558387,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.7413137,-1.0,-1.0,1.0,-0.017339468,-1.0
382,0.76791525,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.18408152,0.72209734,1.0,0.6802685,0.7246907,1.0,1.0,-1.0,-1.0,-1.0,-0.9642403,-1.0,-1.0,1.0,0.4618758,-1.0
383,1.0,1.0,-1.0,0.4741555,-1.0,1.0,-1.0,1.0,-0.46207702,1.0,1.0,1.0,0.31117564,1.0,1.0,-1.0,-1.0,-1.0,-0.88115263,0.44647217,-1.0,1.0,1.0,-1.0
384,-0.35063198,1.0,-1.0,-1.0,-0.5685041,1.0,-1.0,1.0,-0.36793372,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.90589905,-1.0,0.940202,1.0,-1.0
385,-0.85255694,1.0,-0.8192783,-1.0,0.13476026,1.0,-1.0,1.0,-0.46739295,1.0,0.42976367,-1.0,0.4705643,1.0,1.0,-0.44992805,-0.34470996,-1.0,-0.9664253,-0.31407702,-1.0,0.11450909,1.0,-1.0
386,-0.25681582,1.0,-1.0,-1.0,-0.20369431,1.0,-1.0,1.0,-0.2607446,1.0,0.997393,-1.0,0.91107047,1.0,1.0,-0.58650815,-0.16982266,-1.0,-0.65513086,0.37061626,-1.0,-0.64187735,1.0,-1.0
387,-0.848467,1.0,-1.0,-1.0,-0.64944,1.0,-1.0,0.7141641,0.39627138,1.0,1.0,-1.0,0.44953072,1.0,1.0,-1.0,-1.0,-1.0,-0.5496658,0.18913543,-1.0,-0.8710532,1.0,-1.0
388,-1.0,1.0,-1.0,-1.0,0.5716357,1.0,-0.8601744,-0.6486355,1.0,1.0,1.0,-1.0,0.6978917,-0.13640997,1.0,-0.34664223,-1.0,-1.0,-0.023272127,0.6689528,-1.0,-1.0,1.0,-1.0
389,-1.0,1.0,-1.0,-1.0,-0.48404175,1.0,-0.71900725,0.2768668,1.0,1.0,1.0,-1.0,-0.18201959,1.0,1.0,-1.0,-1.0,-0.77119434,-0.050680727,0.82456017,-1.0,-1.0,1.0,-1.0
390,-1.0,0.6044369,-1.0,-1.0,0.1501455,1.0,0.16464582,0.23253739,1.0,1.0,1.0,-1.0,0.78060913,0.9931745,1.0,-0.37297326,-1.0,-0.91146636,0.03632891,0.42168093,-1.0,-0.8190166,1.0,-1.0
391,-0.9147233,0.8308207,-1.0,-1.0,0.84078807,1.0,-0.10083696,-0.06085992,1.0,1.0,1.0,-1.0,0.6871712,1.0,1.0,-0.56269944,-1.0,-1.0,-0.32578334,0.02704274,-1.0,-0.67590415,1.0,-1.0
392,-0.6208732,0.5150008,-1.0,-1.0,0.22170857,1.0,-0.20417449,0.10135841,1.0,1.0,1.0,-1.0,0.3650775,1.0,1.0,-0.67460895,-1.0,-1.0,-0.11780834,0.53644645,-1.0,-0.8501531,1.0,-1.0
393,-1.0,0.70532155,-1.0,-1.0,-0.0693222,1.0,-0.2889323,0.4053653,1.0,1.0,1.0,-1.0,0.7475493,1.0,1.0,-0.33488968,-1.0,-0.85154665,-0.301061,0.9511808,-1.0,-1.0,1.0,-1.0
394,-0.7850822,1.0,-0.8164571,-1.0,-0.46185338,1.0,-0.49424323,0.4475498,1.0,1.0,1.0,-1.0,-0.41438532,0.86350477,1.0,-0.26586813,-1.0,0.31857792,0.57243335,0.312608,-1.0,-0.5551146,1.0,-1.0
395,-0.46074918,0.9437277,0.649821,-1.0,0.09198171,1.0,-1.0,0.067184776,1.0,1.0,1.0,-0.9222584,-0.65590316,0.4040964,0.5626895,0.49403962,-0.97765183,1.0,1.0,-0.94212097,-1.0,0.6721519,1.0,-1.0
396,-0.11813608,-0.7028945,1.0,-1.0,1.0,1.0,-1.0,-0.012053639,1.0,1.0,1.0,1.0,-0.79091924,1.0,-0.4476256,0.77095103,-1.0,0.97934103,1.0,-1.0,-1.0,0.7257531,1.0,-1.0
397,0.64539087,0.510483,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.27382812,-1.0,1.0,-0.2776204,1.0,1.0,-1.0,-0.7113119,1.0,1.0,-1.0
398,0.5747837,0.5107278,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.5128279,1.0,1.0,-1.0,0.5079471,-0.8868631,0.8694339,0.27314684,1.0,1.0,-1.0,-0.24656552,1.0,1.0,-0.67932785
399,-0.01093927,0.19872373,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.47338787,1.0,1.0,-1.0,0.43327966,-0.5740367,1.0,0.5432546,1.0,1.0,-1.0,-0.20828635,1.0,1.0,-0.9434085
400,-0.001303941,0.2666616,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.4218349,1.0,1.0,-1.0,0.5357937,-0.9352671,0.9790939,0.91291046,1.0,1.0,-1.0,-0.6051103,1.0,1.0,-0.72065467
401,-0.52897596,0.46399122,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.14166245,1.0,1.0,-1.0,0.8064371,-0.5629873,0.7614932,0.5257839,1.0,1.0,-1.0,-0.54774666,1.0,1.0,-0.92060834
402,-0.58588874,0.55195093,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,0.41653877,1.0,1.0,-1.0,0.8988502,-0.677282,0.5035957,0.7845073,1.0,0.9439547,-1.0,-0.4243015,0.68542635,1.0,-0.9109594
403,-0.7224858,0.80796355,1.0,-1.0,0.4348457,1.0,-1.0,1.0,1.0,0.68579835,1.0,0.6711099,-1.0,0.96623915,-0.67972887,0.14916834,1.0,1.0,0.99427474,-1.0,-0.33941633,0.61394686,1.0,-0.6218588
404,-0.7270484,0.65545887,1.0,-1.0,0.69086045,1.0,-1.0,1.0,1.0,1.0,1.0,-0.23988384,-1.0,0.45021132,0.6453986,-0.16840714,1.0,1.0,1.0,-1.0,0.26183948,1.0,1.0,-0.13450973
405,-0.5162623,0.55664486,1.0,-1.0,-0.4781856,1.0,-1.0,1.0,1.0,1.0,1.0,-0.5230607,0.41946775,-1.0,1.0,-0.6567485,1.0,1.0,1.0,-1.0,-0.6675994,0.8857395,1.0,1.0
406,-1.0,0.8465096,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,0.96543604,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.56069505,0.16748837,-1.0,-1.0,-1.0,1.0,-0.082647495
407,-1.0,1.0,0.68056095,-1.0,-1.0,1.0,-1.0,0.6303303,0.43334588,1.0,0.56461585,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.21876308,1.0,-1.0,-1.0,1.0,-0.27257454
408,-1.0,1.0,0.7694304,-1.0,-1.0,1.0,0.20731571,0.8217912,0.049651623,1.0,-0.36672753,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.75182176,0.16726705,1.0,-1.0,-1.0,1.0,1.0
409,-1.0,1.0,-0.40009135,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-0.96460783,-1.0,1.0,-1.0,1.0,-1.0,1.0,-0.95061004,-0.7950709,1.0,-1.0,-1.0,1.0,-0.14008161
410,-1.0,1.0,-0.5319125,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0
411,-1.0,1.0,-0.4884913,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.9541967,1.0
412,-1.0,1.0,-0.65869766,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.7825972,1.0,-1.0,-1.0,0.96906674,1.0
413,-1.0,1.0,-0.69267327,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.78115606,1.0,-1.0,-1.0,0.7817098,1.0
414,-1.0,1.0,-0.49829358,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.6832341,1.0,-1.0,-1.0,1.0,1.0
415,-1.0,1.0,-0.88129574,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,0.034633666,1.0,-1.0,-1.0,1.0,1.0
416,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.7302122,1.0,0.13024455,-1.0,1.0,1.0
417,-1.0,1.0,0.7337124,-1.0,-0.5344102,1.0,0.9197867,1.0,-1.0,-0.30550003,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-0.15437645,-1.0,1.0,1.0
418,-1.0,1.0,1.0,-1.0,-0.84079874,1.0,0.76149344,1.0,-1.0,0.56312567,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.5843918,-1.0,1.0,1.0
419,-1.0,1.0,1.0,-1.0,-0.13456565,1.0,0.7062789,1.0,-1.0,-0.20892638,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.80030215,-1.0,1.0,1.0
420,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.98600006,1.0,-1.0,-0.19014984,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.6967222,-1.0,1.0,1.0
421,-1.0,1.0,1.0,-1.0,-1.0,1.0,0.9085262,1.0,-1.0,-0.55553085,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.41076636,-1.0,1.0,1.0
